miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-181a-2	1675	1069.326171	N
hsa-mir-181b-1	108	68.947598	N
hsa-mir-181b-2	94	60.009946	N
hsa-mir-181c	95	60.648350	N
hsa-mir-181d	23	14.683285	N
hsa-mir-182	10975	7006.480436	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	2851	1820.088904	N
hsa-mir-184	5	3.192018	N
hsa-mir-185	66	42.134643	N
hsa-mir-186	575	367.082119	N
hsa-mir-187	8	5.107229	N
hsa-mir-188	1	0.638404	N
hsa-mir-18a	3	1.915211	N
hsa-mir-18b	0	0.000000	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	1	0.638404	N
hsa-mir-190a	2	1.276807	N
hsa-mir-190b	3	1.915211	N
hsa-mir-191	624	398.363899	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	1	0.638404	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	150	95.760553	N
hsa-mir-193a	2415	1541.744898	N
hsa-mir-193b	153	97.675764	N
hsa-mir-194-1	67	42.773047	N
hsa-mir-194-2	69	44.049854	N
hsa-mir-195	98	62.563561	N
hsa-mir-196a-1	19	12.129670	N
hsa-mir-196a-2	21	13.406477	N
hsa-mir-196b	159	101.506186	N
hsa-mir-197	645	411.770376	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	14	8.937652	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	2653	1693.684975	Y
hsa-mir-199a-2	4190	2674.911437	Y
hsa-mir-199b	5223	3334.382443	Y
hsa-mir-19a	11	7.022441	N
hsa-mir-19b-1	40	25.536147	N
hsa-mir-19b-2	41	26.174551	N
hsa-mir-200a	284	181.306646	N
hsa-mir-200b	501	319.840246	N
hsa-mir-200c	9220	5886.081970	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	2342	1495.141429	N
hsa-mir-203b	12	7.660844	N
hsa-mir-204	37	23.620936	N
hsa-mir-205	13607	8686.758933	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	4	2.553615	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	141	90.014919	N
hsa-mir-20b	13	8.299248	N
hsa-mir-21	56452	36039.164789	N
hsa-mir-210	60	38.304221	N
hsa-mir-211	1	0.638404	N
hsa-mir-2110	1	0.638404	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	2	1.276807	N
hsa-mir-2116	3	1.915211	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	6	3.830422	N
hsa-mir-214	48	30.643377	N
hsa-mir-215	7	4.468826	N
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	27	17.236899	N
hsa-mir-218-1	70	44.688258	N
hsa-mir-218-2	38	24.259340	N
hsa-mir-219a-1	5	3.192018	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	0	0.000000	N
hsa-mir-22	137559	87818.172416	N
hsa-mir-221	150	95.760553	N
hsa-mir-222	77	49.157084	N
hsa-mir-223	364	232.378941	N
hsa-mir-224	78	49.795487	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	0	0.000000	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	99	63.201965	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	5604	3577.614247	Y
hsa-mir-23b	1232	786.513339	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	879	561.156839	N
hsa-mir-24-2	889	567.540875	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	20885	13333.060948	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	1335	852.268919	N
hsa-mir-26a-2	1299	829.286386	N
hsa-mir-26b	556	354.952449	N
hsa-mir-27a	936	597.545849	Y
hsa-mir-27b	605	386.234229	Y
hsa-mir-28	15887	10142.319333	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	14	8.937652	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	16	10.214459	N
hsa-mir-29a	9936	6343.179008	N
hsa-mir-29b-1	122	77.885249	Y
hsa-mir-29b-2	223	142.364022	N
hsa-mir-29c	1475	941.645434	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	5	3.192018	N
hsa-mir-301b	0	0.000000	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	2	1.276807	N
hsa-mir-3065	12	7.660844	N
hsa-mir-3074	19	12.129670	N
hsa-mir-30a	81181	51826.249500	Y
hsa-mir-30b	892	569.456086	Y
hsa-mir-30c-1	789	503.700507	Y
hsa-mir-30c-2	922	588.608197	Y
hsa-mir-30d	14898	9510.938090	N
hsa-mir-30e	13304	8493.322617	Y
hsa-mir-31	2	1.276807	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	1	0.638404	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	0	0.000000	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	0	0.000000	N
hsa-mir-3127	15	9.576055	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	4	2.553615	N
hsa-mir-3130-1	6	3.830422	N
hsa-mir-3130-2	7	4.468826	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	0	0.000000	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	0	0.000000	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	0	0.000000	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	0	0.000000	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	0	0.000000	N
hsa-mir-3150b	2	1.276807	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	2	1.276807	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	1	0.638404	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	0	0.000000	N
hsa-mir-3158-1	0	0.000000	N
hsa-mir-3158-2	0	0.000000	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	1	0.638404	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	1	0.638404	N
hsa-mir-3174	0	0.000000	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	0	0.000000	N
hsa-mir-3177	0	0.000000	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	0	0.000000	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	0	0.000000	N
hsa-mir-3188	0	0.000000	N
hsa-mir-3189	0	0.000000	N
hsa-mir-3190	0	0.000000	N
hsa-mir-3191	0	0.000000	N
hsa-mir-3192	0	0.000000	N
hsa-mir-3193	0	0.000000	N
hsa-mir-3194	0	0.000000	N
hsa-mir-3195	0	0.000000	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	0	0.000000	N
hsa-mir-3198-2	0	0.000000	N
hsa-mir-3199-1	3	1.915211	N
hsa-mir-3199-2	0	0.000000	N
hsa-mir-32	7	4.468826	N
hsa-mir-3200	4	2.553615	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	0	0.000000	N
hsa-mir-3202-2	0	0.000000	N
hsa-mir-320a	1546	986.972096	Y
hsa-mir-320b-1	2	1.276807	N
hsa-mir-320b-2	3	1.915211	Y
hsa-mir-320c-1	1	0.638404	N
hsa-mir-320c-2	1	0.638404	N
hsa-mir-320d-1	1	0.638404	N
hsa-mir-320d-2	0	0.000000	N
hsa-mir-320e	0	0.000000	N
hsa-mir-323a	10	6.384037	N
hsa-mir-323b	5	3.192018	N
hsa-mir-324	50	31.920184	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	54	34.473799	N
hsa-mir-328	167	106.613415	N
hsa-mir-329-1	3	1.915211	N
hsa-mir-329-2	3	1.915211	N
hsa-mir-330	38	24.259340	N
hsa-mir-331	29	18.513707	N
hsa-mir-335	218	139.172003	N
hsa-mir-337	244	155.770499	N
hsa-mir-338	359	229.186923	N
hsa-mir-339	92	58.733139	N
hsa-mir-33a	8	5.107229	N
hsa-mir-33b	0	0.000000	N
hsa-mir-340	9	5.745633	N
hsa-mir-342	309	197.266738	N
hsa-mir-345	7	4.468826	N
hsa-mir-346	1	0.638404	N
hsa-mir-34a	149	95.122149	N
hsa-mir-34b	5	3.192018	N
hsa-mir-34c	13	8.299248	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	7	4.468826	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	115	73.416424	N
hsa-mir-3609	0	0.000000	N
hsa-mir-361	865	552.219187	N
hsa-mir-3610	0	0.000000	N
hsa-mir-3611	0	0.000000	N
hsa-mir-3612	0	0.000000	N
hsa-mir-3613	4	2.553615	N
hsa-mir-3614	2	1.276807	N
hsa-mir-3615	1	0.638404	N
hsa-mir-3616	0	0.000000	N
hsa-mir-3617	1	0.638404	N
hsa-mir-3618	0	0.000000	N
hsa-mir-3619	0	0.000000	N
hsa-mir-362	12	7.660844	N
hsa-mir-3620	0	0.000000	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	2	1.276807	N
hsa-mir-3622b	0	0.000000	N
hsa-mir-363	10	6.384037	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	0	0.000000	N
hsa-mir-3650	0	0.000000	N
hsa-mir-3651	0	0.000000	N
hsa-mir-3652	0	0.000000	N
hsa-mir-3653	7	4.468826	N
hsa-mir-3654	0	0.000000	N
hsa-mir-3655	1	0.638404	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	0	0.000000	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	0	0.000000	N
hsa-mir-365a	392	250.254244	Y
hsa-mir-365b	390	248.977437	Y
hsa-mir-3660	0	0.000000	N
hsa-mir-3661	0	0.000000	N
hsa-mir-3662	0	0.000000	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	0	0.000000	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	0	0.000000	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
hsa-mir-3670-1	0	0.000000	N
hsa-mir-3670-2	0	0.000000	N
hsa-mir-3670-3	0	0.000000	N
hsa-mir-3670-4	0	0.000000	N
hsa-mir-3671	0	0.000000	N
hsa-mir-3672	0	0.000000	N
hsa-mir-3674	0	0.000000	N
hsa-mir-3675	0	0.000000	N
hsa-mir-3677	0	0.000000	N
hsa-mir-3678	1	0.638404	N
hsa-mir-3679	0	0.000000	N
hsa-mir-3680-1	0	0.000000	N
hsa-mir-3680-2	0	0.000000	N
hsa-mir-3681	0	0.000000	N
hsa-mir-3682	1	0.638404	N
hsa-mir-3683	0	0.000000	N
hsa-mir-3684	0	0.000000	N
hsa-mir-3685	0	0.000000	N
hsa-mir-3686	0	0.000000	N
hsa-mir-3687-1	0	0.000000	N
hsa-mir-3687-2	0	0.000000	N
hsa-mir-3688-1	0	0.000000	N
hsa-mir-3688-2	0	0.000000	N
hsa-mir-3689a	0	0.000000	N
hsa-mir-3689b	0	0.000000	N
hsa-mir-3689c	0	0.000000	N
hsa-mir-3689d-1	0	0.000000	N
hsa-mir-3689d-2	0	0.000000	N
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	19	12.129670	N
hsa-mir-3690-1	0	0.000000	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	0	0.000000	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	36	22.982533	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	0	0.000000	N
hsa-mir-371b	0	0.000000	N
hsa-mir-372	1	0.638404	N
hsa-mir-373	0	0.000000	N
hsa-mir-374a	290	185.137068	N
hsa-mir-374b	89	56.817928	Y
hsa-mir-374c	1	0.638404	Y
hsa-mir-375	4714	3009.434968	N
hsa-mir-376a-1	3	1.915211	N
hsa-mir-376a-2	0	0.000000	N
hsa-mir-376b	4	2.553615	Y
hsa-mir-376c	7	4.468826	Y
hsa-mir-377	22	14.044881	N
hsa-mir-378a	1072	684.368750	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	8	5.107229	N
hsa-mir-378d-1	0	0.000000	N
hsa-mir-378d-2	0	0.000000	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	0	0.000000	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	0	0.000000	N
hsa-mir-378i	0	0.000000	N
hsa-mir-378j	0	0.000000	N
hsa-mir-379	2373	1514.931943	N
hsa-mir-380	1	0.638404	N
hsa-mir-381	55	35.112203	N
hsa-mir-382	61	38.942625	N
hsa-mir-383	27	17.236899	N
hsa-mir-384	0	0.000000	N
hsa-mir-3907	0	0.000000	N
hsa-mir-3908	0	0.000000	N
hsa-mir-3909	1	0.638404	N
hsa-mir-3910-1	0	0.000000	N
hsa-mir-3910-2	0	0.000000	N
hsa-mir-3911	0	0.000000	N
hsa-mir-3912	0	0.000000	N
hsa-mir-3913-1	2	1.276807	N
hsa-mir-3913-2	0	0.000000	N
hsa-mir-3914-1	0	0.000000	N
hsa-mir-3914-2	0	0.000000	N
hsa-mir-3915	0	0.000000	N
hsa-mir-3916	0	0.000000	N
hsa-mir-3917	2	1.276807	N
hsa-mir-3918	1	0.638404	N
hsa-mir-3919	0	0.000000	N
hsa-mir-3920	1	0.638404	N
hsa-mir-3921	0	0.000000	N
hsa-mir-3922	1	0.638404	N
hsa-mir-3923	0	0.000000	N
hsa-mir-3924	0	0.000000	N
hsa-mir-3925	0	0.000000	N
hsa-mir-3926-1	2	1.276807	N
hsa-mir-3926-2	1	0.638404	N
hsa-mir-3927	0	0.000000	N
hsa-mir-3928	1	0.638404	N
hsa-mir-3929	0	0.000000	N
hsa-mir-3934	3	1.915211	N
hsa-mir-3935	0	0.000000	N
hsa-mir-3936	0	0.000000	N
hsa-mir-3937	0	0.000000	N
hsa-mir-3938	0	0.000000	N
hsa-mir-3939	0	0.000000	N
hsa-mir-3940	2	1.276807	N
hsa-mir-3941	0	0.000000	N
hsa-mir-3942	0	0.000000	N
hsa-mir-3943	0	0.000000	N
hsa-mir-3944	0	0.000000	N
hsa-mir-3945	0	0.000000	N
hsa-mir-3960	0	0.000000	N
hsa-mir-3972	0	0.000000	N
hsa-mir-3973	0	0.000000	N
hsa-mir-3974	0	0.000000	N
hsa-mir-3975	0	0.000000	N
hsa-mir-3976	0	0.000000	N
hsa-mir-3977	0	0.000000	N
hsa-mir-3978	0	0.000000	N
hsa-mir-409	116	74.054827	N
hsa-mir-410	16	10.214459	N
hsa-mir-411	22	14.044881	N
hsa-mir-412	11	7.022441	N
hsa-mir-421	1	0.638404	N
hsa-mir-422a	0	0.000000	N
hsa-mir-423	227	144.917636	N
hsa-mir-424	25	15.960092	N
hsa-mir-425	260	165.984958	N
hsa-mir-4251	0	0.000000	N
hsa-mir-4252	0	0.000000	N
hsa-mir-4253	0	0.000000	N
hsa-mir-4254	0	0.000000	N
hsa-mir-4255	0	0.000000	N
hsa-mir-4256	0	0.000000	N
hsa-mir-4257	0	0.000000	N
hsa-mir-4258	0	0.000000	N
hsa-mir-4259	0	0.000000	N
hsa-mir-4260	0	0.000000	N
hsa-mir-4261	0	0.000000	N
hsa-mir-4262	0	0.000000	N
hsa-mir-4263	0	0.000000	N
hsa-mir-4264	0	0.000000	N
hsa-mir-4265	0	0.000000	N
hsa-mir-4266	0	0.000000	N
hsa-mir-4267	0	0.000000	N
hsa-mir-4268	0	0.000000	N
hsa-mir-4269	0	0.000000	N
hsa-mir-4270	0	0.000000	N
hsa-mir-4271	0	0.000000	N
hsa-mir-4272	0	0.000000	N
hsa-mir-4273	0	0.000000	N
hsa-mir-4274	0	0.000000	N
hsa-mir-4275	0	0.000000	N
hsa-mir-4276	0	0.000000	N
hsa-mir-4277	0	0.000000	N
hsa-mir-4278	0	0.000000	N
hsa-mir-4279	0	0.000000	N
hsa-mir-4280	0	0.000000	N
hsa-mir-4281	0	0.000000	N
hsa-mir-4282	0	0.000000	N
hsa-mir-4283-1	0	0.000000	N
hsa-mir-4283-2	0	0.000000	N
hsa-mir-4284	0	0.000000	N
hsa-mir-4285	0	0.000000	N
hsa-mir-4286	1	0.638404	N
hsa-mir-4287	0	0.000000	N
hsa-mir-4288	0	0.000000	N
hsa-mir-4289	0	0.000000	N
