"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-302a-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-302b-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-302b-5p",0.00955065314654161,0.00542390621438083,1.46254408763874,0.143801620962773,0.385134915422328,-9.27351352526329
"hsa-miR-302c-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-302c-5p",0.174945682576803,1.34708136765113,1.59236184940392,0.111514084974529,0.311720455608138,-9.07540150076691
"hsa-miR-302d-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-302d-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-302e",0,0,0,1,1,-10.3429708982513
"hsa-miR-302f",0.197001534935522,0.111879034154461,0.872262152762538,0.383204954959206,0.753651863113937,-9.96239706184872
"hsa-miR-3064-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3064-5p",-0.064391427386039,0.0605511928195739,-3.27339898977458,0.00108681226117319,0.00482333052193235,-5.00093861504068
"hsa-miR-3065-3p",-0.0253542390012861,0.0371123503681758,-0.84412511795324,0.398734072693729,0.77996940210563,-9.98654807617342
"hsa-miR-3065-5p",-0.00735596220967419,0.00409721434021305,-1.83662288922495,0.066463330325652,0.20262225020252,-8.657166554472
"hsa-miR-3074-3p",-0.00339836577532393,0.0026109362436751,-1.28606167263157,0.198619987592672,0.502435933305044,-9.5159065975559
"hsa-miR-3074-5p",-0.0552072936825886,0.0238545496671105,-1.14665162055045,0.251708477919691,0.575949461962755,-9.6854225194798
"hsa-miR-30a-3p",-0.00151414937596302,0.000654249630492676,-1.14664641579242,0.251710629199948,0.575949461962755,-9.68542848619846
"hsa-miR-30a-5p",-2.8809650202122,2.83056046630959,-13.0350527807855,7.16791056940617e-37,3.19529524493973e-35,70.1900949833594
"hsa-miR-30b-3p",0.801011799755618,4.34169708296671,6.66123475616826,3.8004726068445e-11,4.18887255457696e-10,11.5356351649252
"hsa-miR-30b-5p",-2.11391148710992,24.8728278371704,-1.97931172405299,0.0479634806062322,0.15268669990522,-8.38540259049243
"hsa-miR-30c-1-3p",-0.963318693070974,10.4038512285905,-4.22010894250658,2.58824173980507e-05,0.000145434535855713,-1.48494039645021
"hsa-miR-30c-2-3p",0.099773735093736,4.41499047804461,0.79402259939667,0.427307849527625,0.821840408583333,-10.0275943031703
"hsa-miR-30c-5p",-4.16498907503035,10.3569521711298,-8.68497914242912,9.71551202468502e-18,1.92963535856615e-16,26.4781265817764
"hsa-miR-30d-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-30d-5p",1.18813206369435,34.2710762219381,1.06185190980043,0.288473821165391,0.644408112759215,-9.77904800303422
"hsa-miR-30e-3p",-0.0129122504732811,0.0160856986904128,-1.05304883226118,0.292488184859904,0.650390253563294,-9.78835599287355
"hsa-miR-30e-5p",-1.33733563483957,3.25343075511451,-6.21669735109127,6.56700650658327e-10,6.42605612302734e-09,8.74850909387499
"hsa-miR-31-3p",0.0354465118991794,0.0201304092210386,1.68421694468892,0.0923477630930138,0.270437390897205,-8.92508663057264
"hsa-miR-31-5p",1.67405734739769,1.11749542513848,4.69474647239956,2.91300007263194e-06,1.84920194484167e-05,0.604363274087198
"hsa-miR-3115",0,0,0,1,1,-10.3429708982513
"hsa-miR-3116",-0.0347674149395698,0.0193101042177097,-2.21331102180407,0.0270262115285058,0.09142425012847,-7.8959833046642
"hsa-miR-3117-3p",0.00309738322508792,0.00175903321637816,0.872261604969249,0.383205253636153,0.753651863113937,-9.96239753973927
"hsa-miR-3117-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3118",0,0,0,1,1,-10.3429708982513
"hsa-miR-3119",0,0,0,1,1,-10.3429708982513
"hsa-miR-3120-3p",-0.010056951323768,0.0582493523581891,-0.557390165582729,0.577344034133324,1,-10.1875431296248
"hsa-miR-3120-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3121-3p",0.0762084452192804,5.24052200779361,0.425235261178305,0.670726167479543,1,-10.2525044913586
"hsa-miR-3121-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3122",-0.0409064436866924,1.17318967310786,-0.410361068907829,0.681599696399684,1,-10.2587222569382
"hsa-miR-3123",0,0,0,1,1,-10.3429708982513
"hsa-miR-3124-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3124-5p",-0.345255604002487,1.00388468362583,-3.03854631061919,0.00241829591996841,0.0100854503439847,-5.73771547115301
"hsa-miR-3125",-5.76368991511206,58.5640437058056,-4.79508552775443,1.78755106558033e-06,1.16046195390102e-05,1.07373144482515
"hsa-miR-3126-3p",-0.00142027171211008,0.00990212431358189,-0.150602559513936,0.880309487879176,1,-10.33162297482
"hsa-miR-3126-5p",0.000940395221570926,0.000534059336884155,0.872256208756944,0.383208195856191,0.753651863113937,-9.96240224733534
"hsa-miR-3127-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3127-5p",-4.53300676703332,32.7649594906458,-7.03498399313806,3.01936866921529e-12,3.69320338441821e-11,14.0191024953948
"hsa-miR-3128",0,0,0,1,1,-10.3429708982513
"hsa-miR-3129-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3129-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3130-3p",-0.0821696170333386,0.428828262966045,-1.37242296697828,0.170136947729674,0.443816277172596,-9.40117143279515
"hsa-miR-3130-5p",-0.289019993213328,11.2962717670393,-1.40796054497957,0.159349929264887,0.420599944875478,-9.35179857108574
"hsa-miR-3131",2.01069065902409,15.7689253816065,1.10393105468606,0.269800077223846,0.610856608251732,-9.73348657275984
"hsa-miR-3132",-0.829834679476228,38.055007714008,-1.56225967895571,0.118437731868515,0.326803425210786,-9.12283447526562
"hsa-miR-3133",0,0,0,1,1,-10.3429708982513
"hsa-miR-3134",0,0,0,1,1,-10.3429708982513
"hsa-miR-3135a",0.0124764496153917,0.0244986871704394,1.30563391963755,0.191877257475262,0.489079769371507,-9.49055567417287
"hsa-miR-3135b",-29.6062251526786,451.583194255526,-4.12357968854603,3.93468244758209e-05,0.000212748598109156,-1.8832878391074
"hsa-miR-3136-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3136-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3137",-10.4809253163224,207.62124619233,-2.51506394981418,0.0120048957685215,0.0437056640864867,-7.18477504087606
"hsa-miR-3138",-2.32289631030329,69.4640533371172,-1.45651549398058,0.145459418422547,0.388020735845251,-9.28230572825841
"hsa-miR-3139",0,0,0,1,1,-10.3429708982513
"hsa-miR-3140-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3140-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3141",15.5467829157146,186.261886675206,3.21380893667217,0.00133771357342595,0.00580834075387976,-5.19300495167142
"hsa-miR-3142",0,0,0,1,1,-10.3429708982513
"hsa-miR-3143",0,0,0,1,1,-10.3429708982513
"hsa-miR-3144-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3144-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3145-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3145-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3146",0,0,0,1,1,-10.3429708982513
"hsa-miR-3147",1.95955249839033,31.3838964963449,4.09148028040891,4.51412272691702e-05,0.000241475471738548,-2.01375636261519
"hsa-miR-3148",0.0909936593400814,0.211457441270972,1.35663492882805,0.175101340499149,0.452645991032594,-9.42270208563249
"hsa-miR-3149",0.788465134740295,4.02508932271438,2.40181488701964,0.0164349265580853,0.0586627449742332,-7.4622552747082
"hsa-miR-3150a-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3150a-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3150b-3p",0.192992165123542,1.23800150181292,1.06409517699278,0.287456823079329,0.643730009209114,-9.77666369996893
"hsa-miR-3150b-5p",-2.75070440120932,14.0804991756152,-5.49906554083932,4.48152467234767e-08,3.65444654175993e-07,4.63634835559391
"hsa-miR-3151",-0.0792366640369619,0.255930503882823,-2.26503697725496,0.0236525161860072,0.0813841294496234,-7.78046997563463
"hsa-miR-3152-3p",-0.0729174684459507,0.179665329163116,-1.58903172493024,0.11226393458187,0.313214816093506,-9.08069327079009
"hsa-miR-3152-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3153",0,0,0,1,1,-10.3429708982513
"hsa-miR-3154",0.329694083227331,37.8070344838083,0.73125781274312,0.464735889949232,0.876184394020826,-10.0754740780792
"hsa-miR-3155a",0.00232464139100645,0.0143874733255659,0.279384171640437,0.779988527095279,1,-10.3039185393656
"hsa-miR-3155b",-0.857702329209538,10.9249376064654,-2.99837648813314,0.0027588754419636,0.0113640742024209,-5.85831366896501
"hsa-miR-3156-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3156-5p",-6.00672921029141,86.2579052690213,-4.586858673469,4.87404507767745e-06,2.99001052777399e-05,0.110440328300838
"hsa-miR-3157-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3157-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3158-3p",-0.00135639918181818,0.00058608726298269,-1.14664513380598,0.251711159084783,0.575949461962755,-9.68542995585968
"hsa-miR-3158-5p",-2.13007123563267,28.2115574407823,-3.15761727769965,0.00162231416208814,0.00698360989087727,-5.37092922970203
"hsa-miR-3159",-0.0441771141314458,0.0289667025459387,-3.44872063540655,0.000578837626337772,0.00266930638720361,-4.41569517557813
"hsa-miR-3160-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3160-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3161",-0.892539418654371,13.2376198720885,-5.52291389429013,3.92414389325762e-08,3.23943730447522e-07,4.7652530438529
"hsa-miR-3162-3p",-0.116416693655946,16.9295549965599,-0.198738366471169,0.842494339006846,1,-10.3232097266804
"hsa-miR-3162-5p",-177.182976752203,2416.70437645826,-2.80594443804943,0.00508173134400591,0.0200274127231353,-6.41402564002371
"hsa-miR-3163",-0.255256742265262,7.718920207753,-1.37139207130625,0.17045784567471,0.444075894056453,-9.40258488136475
"hsa-miR-3164",-0.409471360974796,0.793135978462051,-4.98924058891192,6.76812023028868e-07,4.68167213171003e-06,2.00926266171421
"hsa-miR-3165",0,0,0,1,1,-10.3429708982513
"hsa-miR-3166",0,0,0,1,1,-10.3429708982513
"hsa-miR-3167",0,0,0,1,1,-10.3429708982513
"hsa-miR-3168",0,0,0,1,1,-10.3429708982513
"hsa-miR-3169",0,0,0,1,1,-10.3429708982513
"hsa-miR-3170",-0.258331251789052,0.881272962986684,-2.61548504803284,0.00899943195197963,0.0336179897498531,-6.92812448309029
"hsa-miR-3171",0,0,0,1,1,-10.3429708982513
"hsa-miR-3173-3p",0.520561014963136,7.8777193987763,3.2808128844144,0.00105884525780333,0.00470963101364408,-4.97679935227602
"hsa-miR-3173-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3174",0.90289770850694,11.811627952773,4.5547240618329,5.66989115665765e-06,3.45708257150615e-05,-0.0345179640541264
"hsa-miR-3175",0,0,0,1,1,-10.3429708982513
"hsa-miR-3176",-1.21621497958924,14.8209750822224,-4.57081650978211,5.25693189741492e-06,3.21506261774827e-05,0.0379507073753551
"hsa-miR-3177-3p",-0.891771004886356,8.27229865073236,-4.39062539820829,1.20938184763232e-05,7.05238368125124e-05,-0.759291897582607
"hsa-miR-3177-5p",-0.864682122887886,3.33027265143542,-6.39765933190747,2.10333143741885e-10,2.16373480177549e-09,9.86110963585844
"hsa-miR-3178",-0.291968902997738,0.626474055176431,-4.89823941456866,1.07160730715447e-06,7.11802734487376e-06,1.56629830047624
"hsa-miR-3179",0,0,0,1,1,-10.3429708982513
"hsa-miR-3180",0.122480945252985,0.0909827738701731,2.74089830102606,0.00619984632440404,0.0239170994745279,-6.5936234447649
"hsa-miR-3180-3p",-0.69841559197152,14.4253749919101,-1.53943248077572,0.123909629289604,0.339103296527893,-9.15820247855398
"hsa-miR-3180-5p",0.109255619050764,1.52555459139814,0.950373163499214,0.342075749525397,0.7386479586092,-9.89120587735874
"hsa-miR-3181",-0.460680560879564,1.07914635950399,-3.86702699517759,0.000114881034625708,0.00057757231944654,-2.89815719676147
"hsa-miR-3182",0,0,0,1,1,-10.3429708982513
"hsa-miR-3183",0,0,0,1,1,-10.3429708982513
"hsa-miR-3184-3p",0.0375599412667933,0.0787921296238349,1.2903178699422,0.197139149858494,0.49995086550713,-9.51042627086634
"hsa-miR-3184-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3185",0.696330144111117,15.8364762958915,2.0050749154746,0.0451343971252155,0.145095513835228,-8.33417916111042
"hsa-miR-3186-3p",0.0603717309201379,1.00434268500799,0.639934940869282,0.522312609344787,0.95860850351843,-10.138106094048
"hsa-miR-3186-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3187-3p",0.370471241099924,8.52778023459587,1.63660699264889,0.101922352852096,0.292498197169249,-9.00404551981082
"hsa-miR-3187-5p",0.460230759865807,2.00594332886418,3.55943416040814,0.000383242918996883,0.00180890657766529,-4.03064400730004
"hsa-miR-3188",-17.6096862456527,188.392501444421,-3.86292315371528,0.000116809453178886,0.000585799407692114,-2.91387237294214
"hsa-miR-3189-3p",1.43951268667304,6.24812285033555,8.40833313043351,9.5426740125836e-17,1.7724633397447e-15,24.2220512021448
"hsa-miR-3189-5p",-0.0736117524784827,4.38274109490679,-0.375789393624508,0.707126602145451,1,-10.2723190429054
"hsa-miR-3190-3p",-1.25368535677277,11.8696213116724,-5.02224342049367,5.71842046025804e-07,4.02496541869391e-06,2.17185895873569
"hsa-miR-3190-5p",0.0162425145529293,0.104113350868176,0.270778778277684,0.786598431038353,1,-10.306287157942
"hsa-miR-3191-3p",-0.183422306019534,0.215691145515313,-4.47826246926805,8.09481272340712e-06,4.87633463157798e-05,-0.375446912977846
"hsa-miR-3191-5p",0.0159781713364596,0.00907415456058588,0.872262132307804,0.383204966111873,0.753651863113937,-9.9623970796934
"hsa-miR-3192",-0.181982668516251,0.11203334274767,-2.47704771659622,0.0133569151995026,0.0484520287345428,-7.27933524198063
"hsa-miR-3193",-0.0125474949213381,0.0830093225579228,-0.514893522725317,0.60670327715058,1,-10.2103379388236
"hsa-miR-3194-3p",-0.0294415116490877,0.0201795897057257,-3.47025226163144,0.000534701643191546,0.00248865776390311,-4.3417478368779
"hsa-miR-3194-5p",-10.2364962956599,132.328501359574,-3.02148533804428,0.00255794459414239,0.0106017290410117,-5.78912977337147
"hsa-miR-3195",-137.993650083876,851.179447077963,-6.3883091569372,2.23238940107149e-10,2.27318433428904e-09,9.80288119001264
"hsa-miR-3196",-134.217482026161,1151.35516472623,-6.0600940753571,1.71754583360891e-09,1.6175572498683e-08,7.81015687328142
"hsa-miR-3197",-2.22574358330309,29.4732486716844,-4.61702364602644,4.2252727529351e-06,2.62411676234917e-05,0.247415244577233
"hsa-miR-3198",-10.3595781941236,166.986859283948,-3.21796327448236,0.00131862095223641,0.00575033397866572,-5.17972783259652
"hsa-miR-3199",0,0,0,1,1,-10.3429708982513
"hsa-miR-32-3p",0.76685268275356,2.35063003195806,3.28295756242917,0.00105088018361469,0.00469502371565938,-4.96980635122701
"hsa-miR-32-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3200-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3200-5p",-2.73805071047707,25.8024717656638,-5.96516756213552,3.0430752714014e-09,2.83925999740986e-08,7.25246405695433
"hsa-miR-3201",0,0,0,1,1,-10.3429708982513
"hsa-miR-3202",-0.197440899571202,21.8812527242517,-0.387346342091453,0.698554764842274,1,-10.2679068165297
"hsa-miR-320a",-4.41765528435432,100.044702048615,-2.29189543488062,0.0220496432812508,0.0767909451774117,-7.71944490018
"hsa-miR-320b",-1.47850934646537,84.3858638505726,-0.908788679626072,0.363607649208601,0.753651863113937,-9.92986511468833
"hsa-miR-320c",-13.3792547428641,161.850156618935,-1.87456952977903,0.0610461415047523,0.188108386879467,-8.58686805676547
"hsa-miR-320d",-0.95533769237305,46.9205414009853,-0.741035348787741,0.458787978424739,0.867416290970807,-10.0682742547574
"hsa-miR-320e",-0.777176349930635,40.0793126925233,-0.821878107167004,0.41127686932185,0.797122125468243,-10.0050834613303
"hsa-miR-323a-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-323a-5p",0.0147359369598336,0.0106057490818908,1.0267764739009,0.304691249228936,0.673881638316699,-9.81567518782813
"hsa-miR-323b-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-323b-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-324-3p",14.8349558681401,115.981908838376,7.18422661330911,1.06080614063118e-12,1.35553926585075e-11,15.0462441867391
"hsa-miR-324-5p",1.02347917458517,2.41041883094274,4.78518046203708,1.87660657892922e-06,1.21044141393312e-05,1.02696893850457
"hsa-miR-325",0.0152340677022274,0.00865157107190413,0.959447645851025,0.337487879839076,0.730948372193093,-9.88254013925922
"hsa-miR-326",0,0,0,1,1,-10.3429708982513
"hsa-miR-328",0.130134038766348,1.19345489858855,0.55753348176383,0.577246165515999,1,-10.1874632004414
"hsa-miR-329",0,0,0,1,1,-10.3429708982513
"hsa-miR-330-3p",-1.82225080424695,3.51366012035553,-10.8743059567602,1.45321836112252e-26,4.55493130064341e-25,46.6050930305615
"hsa-miR-330-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-331-3p",4.07414708770501,13.0463037540233,7.47672094006048,1.28981456524666e-13,1.80934826425511e-12,17.1175537649052
"hsa-miR-331-5p",-0.00333640920822367,0.00972512018575233,-0.306077974786067,0.759587745358835,1,-10.296099752214
"hsa-miR-335-3p",-0.00801583572196923,0.00448808550266312,-1.28843595235846,0.19779291533372,0.500975490100305,-9.51285167690288
"hsa-miR-335-5p",0.0080339019539593,0.120801728418109,0.301950001176113,0.76273202987613,1,-10.2973554603036
"hsa-miR-337-3p",0.0554119320759234,0.0937606823988016,0.759706781735947,0.447549233176957,0.852596165007574,-10.0542598161434
"hsa-miR-337-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-338-3p",-0.105286284836332,0.197623243156458,-2.01726413804942,0.0438457580085222,0.141633801232038,-8.30971443815857
"hsa-miR-338-5p",-2.37525557776589,18.1144471411451,-8.42461319158832,8.35729699639854e-17,1.56679792287621e-15,24.352979674118
"hsa-miR-339-3p",0.19152570096578,3.1522675667996,1.74978803259966,0.0803593406170859,0.238110542507938,-8.8126480449711
"hsa-miR-339-5p",0.0962483641541789,0.0783098989287617,5.60018375161075,2.54277441194112e-08,2.13422823027359e-07,5.1865878998597
"hsa-miR-33a-3p",-0.00388809750385208,0.00168001017310253,-1.14665083453053,0.251708802804122,0.575949461962755,-9.68542342057235
"hsa-miR-33a-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-33b-3p",1.67346678934094,18.3736889277889,1.1461857818995,0.251901073637179,0.575949461962755,-9.68595644840743
"hsa-miR-33b-5p",0.00190908104454865,0.00108418517376831,0.872260710568227,0.383205741296625,0.753651863113937,-9.96239832000693
"hsa-miR-340-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-340-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-342-3p",-6.95864133162272,16.4412116717676,-9.65284922747904,1.9769306440382e-21,5.35908496208192e-20,34.8858961532625
"hsa-miR-342-5p",-0.0347276758412943,0.0150055004134487,-2.43060240436117,0.0151902933493497,0.0545111421445357,-7.39292278594094
"hsa-miR-345-3p",2.3671989431459,51.4468255097337,2.02036192538116,0.0435232622167923,0.141046306957811,-8.30347343459525
"hsa-miR-345-5p",-4.44150410033401,56.2140160848202,-6.03550818528046,1.99335682707376e-09,1.86853915659344e-08,7.66490989373094
"hsa-miR-346",0.0393684656307151,0.0223577238235686,0.939207278610501,0.347775518415505,0.748538293928652,-9.90175594316472
"hsa-miR-34a-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-34a-5p",10.2491539557025,18.8373117721551,10.7564453590756,4.78849598039802e-26,1.4554125661634e-24,45.4218128573005
"hsa-miR-34b-3p",0.0482194577517815,0.0402443894893475,1.05242761963977,0.292772880841304,0.650390253563294,-9.78900991333226
"hsa-miR-34b-5p",0.0934216137916499,0.0653495429786951,2.93406922966297,0.00339633275277854,0.0138476493944588,-6.04807548911099
"hsa-miR-34c-3p",0.0053142223058531,4.56089632780959,0.0460172707300543,0.963302608854402,1,-10.3419114094223
"hsa-miR-34c-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3529-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3529-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3591-3p",0.242657385778042,0.841996375021971,1.69377115512601,0.0905163550820491,0.26585037817656,-8.9089696809564
"hsa-miR-3591-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3605-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3605-5p",0.272581789710243,12.7062852369361,1.03077409426508,0.302812913765563,0.671207408854938,-9.81156273660505
"hsa-miR-3606-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3606-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3607-3p",0.16372447643254,0.700151498537284,1.89304707438509,0.0585439136633622,0.182076109780937,-8.55211925687795
"hsa-miR-3607-5p",-0.154094573067829,0.244557200173768,-3.09353426391914,0.00201438322585915,0.00852500580395245,-5.57006016629098
"hsa-miR-3609",0.2799494155362,1.35996077847537,2.79631184287902,0.00523488353278267,0.0205101100913321,-6.44088500594587
"hsa-miR-361-3p",-0.304022577561398,0.601436840478695,-3.80331272133425,0.00014850228270091,0.000733732953443414,-3.14029847220899
"hsa-miR-361-5p",4.36836853108941,9.73772492265246,9.34987756226875,3.07587391007518e-20,7.43397959471183e-19,32.1688971857843
"hsa-miR-3610",-20.0444865161263,115.208351396305,-6.35332024833337,2.78769203427774e-10,2.81010563857344e-09,9.58570266991754
"hsa-miR-3611",0,0,0,1,1,-10.3429708982513
"hsa-miR-3612",-0.00454704943451464,0.00196473707256991,-1.62182418319394,0.105051120343542,0.298488027491708,-9.02810314582555
"hsa-miR-3613-3p",-0.00452477005611845,0.159391527723702,-0.0476768434675984,0.961980135124907,1,-10.3418336124061
"hsa-miR-3613-5p",-0.00739813067488444,0.00319666232223702,-1.14665140628418,0.25170856648202,0.575949461962755,-9.68542276511455
"hsa-miR-3614-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3614-5p",-0.751034790339888,4.1935233843249,-4.17461614305691,3.15644669086976e-05,0.000174430635313629,-1.67379759121598
"hsa-miR-3615",-0.196369576669648,0.738095738253662,-2.14622344207689,0.0320151433893034,0.106504772203885,-8.04185250335428
"hsa-miR-3616-3p",0.234919718037819,2.04754430470506,1.42297635933582,0.154950912983617,0.411152819371872,-9.33055857550403
"hsa-miR-3616-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3617-3p",0.125935493802743,0.401021364646471,0.684458095368709,0.493791660867092,0.920581851021735,-10.108612294579
"hsa-miR-3617-5p",-0.0994906209173165,3.16899401213116,-0.602246118865299,0.547101330338777,1,-10.1615236022655
"hsa-miR-3618",0,0,0,1,1,-10.3429708982513
"hsa-miR-3619-3p",0.00417312023798359,0.00236995443608522,0.872261851047173,0.383205119465446,0.753651863113937,-9.96239732506281
"hsa-miR-3619-5p",-0.183602348844669,0.249496161884154,-2.36858437506786,0.0179824006101401,0.0638454789804267,-7.54126905222081
"hsa-miR-362-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-362-5p",1.17394850851972,1.0166184623522,9.41448839412856,1.72398516958365e-20,4.26952376566025e-19,32.7418663527326
"hsa-miR-3620-3p",-0.496203704424719,7.1986845351478,-2.11374910385453,0.0347013756111418,0.114869570092327,-8.11085910350848
"hsa-miR-3620-5p",-7.09323591186988,77.7298329794141,-4.09077186674251,4.52778140528551e-05,0.000241561954760711,-2.01662447621482
"hsa-miR-3621",-1.1505839409153,32.5943749076099,-1.84045420248691,0.0658989827967918,0.201207548691574,-8.65013375978199
"hsa-miR-3622a-3p",-0.0156174051397551,0.050194360361518,-0.243191035736946,0.807890657134678,1,-10.3133811317194
"hsa-miR-3622a-5p",-3.80876713479015,33.4472905714574,-6.48006146592954,1.24025243866408e-10,1.3094454694527e-09,10.3777555231642
"hsa-miR-3622b-3p",0.584351852877381,0.599183698509987,5.46731255559059,5.34410740400865e-08,4.30533311343026e-07,4.46554940539021
"hsa-miR-3622b-5p",0.01860836249881,35.7587349932157,0.0343515493871943,0.972601388329684,1,-10.3423804967358
"hsa-miR-363-3p",-0.0290252712745228,0.0155513179147803,-1.79655042163664,0.0726081229310698,0.218041758382823,-8.72984954768545
"hsa-miR-363-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3646",-10.6236989850709,86.856447321265,-5.81844681297444,7.248864513106e-09,6.40582476356415e-08,6.40701205220953
"hsa-miR-3648",47.9046923983093,283.164123354554,7.24098991956635,7.08935380070907e-13,9.48082914948159e-12,15.442194199804
"hsa-miR-3649",0,0,0,1,1,-10.3429708982513
"hsa-miR-3650",0,0,0,1,1,-10.3429708982513
"hsa-miR-3651",33.9281028386257,48.5238521899048,17.6508048371308,1.67642186142891e-63,2.1018139087665e-61,131.290414259912
"hsa-miR-3652",-7.92512067282343,141.839627116545,-3.75266023757707,0.00018163726794035,0.000882238158567414,-3.32998372028358
"hsa-miR-3653",-4.22765647727534,17.2564173945852,-7.19982696887618,9.49851379132046e-13,1.23727393931096e-11,15.1547740562786
"hsa-miR-3654",2.28941318993962,32.8168879865912,6.24461530700466,5.51977072522798e-10,5.48151488851848e-09,8.91817987334124
"hsa-miR-3655",0.000211184706492268,0.00164892046471372,0.088007906949419,0.929882137298639,1,-10.3390956704429
"hsa-miR-3656",-93.1720131517854,2310.62527317656,-1.3961998511396,0.162860872571305,0.427057399186977,-9.36827723701447
"hsa-miR-3657",0,0,0,1,1,-10.3429708982513
"hsa-miR-3658",-0.00173223857318952,0.000748483910785619,-1.14664764477083,0.251710121225706,0.575949461962755,-9.68542707730369
"hsa-miR-3659",0.0832213459621798,10.9279577912656,0.313587999191682,0.753877569053661,1,-10.2937715206161
"hsa-miR-365a-3p",2.26723277287926,5.95704892000599,5.6923312151855,1.50486757161716e-08,1.295607016594e-07,5.69638365189303
"hsa-miR-365a-5p",0.415535762904746,21.42868692753,1.10915404596886,0.26754149762453,0.606427394615602,-9.7277080334376
"hsa-miR-365b-5p",-0.717395039430775,12.8375929998815,-2.86361117946889,0.00424666320399142,0.0169697338390574,-6.25131758099333
"hsa-miR-3660",-0.324014744709389,3.08259457216112,-2.47123417163415,0.0135751342963702,0.0491547281561708,-7.29366972331897
"hsa-miR-3661",-0.00225828628660741,0.00198750953195739,-0.968338593210735,0.333031375641304,0.723009674823004,-9.87396989881656
"hsa-miR-3662",0,0,0,1,1,-10.3429708982513
"hsa-miR-3663-3p",-10.6918308307189,136.67384993787,-3.02412340058617,0.00253587960909221,0.0105320382936625,-5.78119849901987
"hsa-miR-3663-5p",-1.94364769191162,11.0689834598089,-10.202568964926,1.12188349216529e-23,3.26159171780227e-22,40.0100583196984
"hsa-miR-3664-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3664-5p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3665",-258.751447285238,2787.00830045872,-3.92469175408649,9.07714511419748e-05,0.000463327050867179,-2.67560760420854
"hsa-miR-3666",-1.51263348532905,17.0731177521505,-4.95222057213966,8.16680789421261e-07,5.59133673576467e-06,1.82810893751378
"hsa-miR-3667-3p",0,0,0,1,1,-10.3429708982513
"hsa-miR-3667-5p",-1.73779028489212,21.3241108866318,-2.06028507338153,0.0395434098521703,0.128772857408204,-8.22218940581298
