miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	4	0.694237	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	158	27.422372	N
hsa-mir-1307	7443	1291.801978	N
hsa-mir-130a	627	108.821690	N
hsa-mir-130b	99	17.182372	N
hsa-mir-132	423	73.415590	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	5	0.867797	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	94	16.314576	Y
hsa-mir-133a-2	72	12.496271	Y
hsa-mir-133b	9	1.562034	Y
hsa-mir-134	3822	663.343700	N
hsa-mir-1343	29	5.033220	N
hsa-mir-135a-1	1	0.173559	N
hsa-mir-135a-2	0	0.000000	N
hsa-mir-135b	2	0.347119	N
hsa-mir-136	170	29.505083	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	1	0.173559	N
hsa-mir-138-2	1	0.173559	N
hsa-mir-139	3470	602.250821	N
hsa-mir-140	8343	1448.005361	N
hsa-mir-141	45	7.810169	N
hsa-mir-142	9406	1632.498912	N
hsa-mir-143	530091	92002.230584	N
hsa-mir-144	12454	2161.507703	N
hsa-mir-145	109655	19031.646632	N
hsa-mir-1468	76	13.190508	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	256	44.431185	N
hsa-mir-146b	543	94.242708	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.173559	N
hsa-mir-148a	115711	20082.721840	N
hsa-mir-148b	670	116.284741	N
hsa-mir-149	300	52.067794	N
hsa-mir-150	5111	887.061656	N
hsa-mir-151a	7493	1300.479944	N
hsa-mir-151b	20	3.471186	N
hsa-mir-152	2306	400.227779	N
hsa-mir-153-1	4	0.694237	N
hsa-mir-153-2	124	21.521355	N
hsa-mir-1537	2	0.347119	N
hsa-mir-1538	2	0.347119	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	57	9.892881	N
hsa-mir-155	595	103.267792	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1227	212.957279	N
hsa-mir-15b	2105	365.342357	N
hsa-mir-16-1	4914	852.870471	N
hsa-mir-16-2	5084	882.375555	N
hsa-mir-17	3575	620.474549	Y
hsa-mir-181a-1	4406	764.702340	N
hsa-mir-181a-2	8730	1515.172816	N
hsa-mir-181b-1	534	92.680674	N
hsa-mir-181b-2	548	95.110504	N
hsa-mir-181c	191	33.149829	N
hsa-mir-181d	56	9.719322	N
hsa-mir-182	29077	5046.584188	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	5785	1004.040634	N
hsa-mir-184	1	0.173559	N
hsa-mir-185	547	94.936945	N
hsa-mir-186	2560	444.311845	N
hsa-mir-187	3	0.520678	N
hsa-mir-188	3	0.520678	N
hsa-mir-18a	85	14.752542	Y
hsa-mir-18b	11	1.909152	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	74	12.843389	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	5390	935.484705	N
hsa-mir-1910	1	0.173559	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	1	0.173559	N
hsa-mir-1914	2	0.347119	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	1996	346.424392	Y
hsa-mir-193a	10255	1779.850770	N
hsa-mir-193b	2384	413.765406	N
hsa-mir-194-1	502	87.126776	N
hsa-mir-194-2	474	82.267115	N
hsa-mir-195	410	71.159319	N
hsa-mir-196a-1	44	7.636610	N
hsa-mir-196a-2	56	9.719322	N
hsa-mir-196b	1988	345.035917	N
hsa-mir-197	4036	700.485393	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	106	18.397287	N
hsa-mir-198	1	0.173559	N
hsa-mir-199a-1	10506	1823.414158	Y
hsa-mir-199a-2	16573	2876.398519	Y
hsa-mir-199b	21320	3700.284585	Y
hsa-mir-19a	81	14.058304	N
hsa-mir-19b-1	327	56.753896	N
hsa-mir-19b-2	344	59.704404	N
hsa-mir-200a	24	4.165424	N
hsa-mir-200b	37	6.421695	N
hsa-mir-200c	459	79.663725	N
hsa-mir-202	3	0.520678	N
hsa-mir-203a	937	162.625078	N
hsa-mir-203b	4	0.694237	N
hsa-mir-204	365	63.349150	N
hsa-mir-205	209	36.273897	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	6	1.041356	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1200	208.271177	N
hsa-mir-20b	619	107.433216	N
hsa-mir-21	84355	14640.595975	N
hsa-mir-210	1604	278.389140	N
hsa-mir-211	10	1.735593	N
hsa-mir-2110	12	2.082712	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	5	0.867797	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	15	2.603390	N
hsa-mir-214	310	53.803387	N
hsa-mir-215	131	22.736270	Y
hsa-mir-216a	5	0.867797	N
hsa-mir-216b	1	0.173559	N
hsa-mir-217	184	31.934914	N
hsa-mir-218-1	209	36.273897	N
hsa-mir-218-2	161	27.943050	N
hsa-mir-219a-1	9	1.562034	N
hsa-mir-219a-2	1	0.173559	N
hsa-mir-219b	0	0.000000	N
hsa-mir-22	1230635	213588.167004	N
hsa-mir-221	720	124.962706	N
hsa-mir-222	279	48.423049	N
hsa-mir-223	1745	302.861004	N
hsa-mir-224	1850	321.084732	N
hsa-mir-2276	3	0.520678	N
hsa-mir-2277	6	1.041356	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	588	102.052877	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	29616	5140.132658	Y
hsa-mir-23b	5965	1035.281311	Y
hsa-mir-23c	3	0.520678	N
hsa-mir-24-1	5427	941.906400	N
hsa-mir-24-2	5563	965.510467	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	81734	14185.697012	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	5349	928.368773	N
hsa-mir-26a-2	5222	906.326740	N
hsa-mir-26b	7423	1288.330792	N
hsa-mir-27a	4967	862.069115	Y
hsa-mir-27b	4805	833.952506	Y
hsa-mir-28	24311	4219.400495	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	52	9.025084	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	34	5.901017	N
hsa-mir-29a	14752	2560.347008	N
hsa-mir-29b-1	2099	364.301001	Y
hsa-mir-29b-2	2961	513.909130	Y
hsa-mir-29c	10004	1736.287382	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	116	20.132880	N
hsa-mir-301b	2	0.347119	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	3	0.520678	N
hsa-mir-3065	19	3.297627	N
hsa-mir-3074	66	11.454915	N
hsa-mir-30a	251208	43599.488278	Y
hsa-mir-30b	2874	498.809470	Y
hsa-mir-30c-1	3230	560.596586	Y
hsa-mir-30c-2	3521	611.102346	Y
hsa-mir-30d	29673	5150.025539	N
hsa-mir-30e	76680	13308.528236	Y
hsa-mir-31	0	0.000000	N
hsa-mir-3115	2	0.347119	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	1	0.173559	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	0	0.000000	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	1	0.173559	N
hsa-mir-3127	21	3.644746	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	12	2.082712	N
hsa-mir-3130-1	17	2.950508	N
hsa-mir-3130-2	16	2.776949	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	0	0.000000	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	7	1.214915	N
hsa-mir-3137	1	0.173559	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	1	0.173559	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	1	0.173559	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	2	0.347119	N
hsa-mir-3150b	5	0.867797	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	0	0.000000	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
